Column1;id_tweet;link;stream_group;text_orig;Commercial;POLITICS;ED;Family;ED_patience;ProED;Offensive;Informative;Scientific;Sad;hashtag;Columna2;Columna3
158518;1,34022E+34;https://twitter.com/ElinMadeleineH/status/1340220040113774593;1;Title: The only eating disorder that exists as a real problem is anorexia... [The whole text is found in one of the pictures]... Date, 18.12.20, Edited: 19.12.20... #eatingdisorder #edawareness #edrecovery #anorexia #anorexic #orthorexia #bulimia #bulimic #bingeeatingdisorder https://t.co/0TThIqZtaO;0;0;1;0;1;0;0;0;0;0;['eatingdisorder', 'edawareness', 'edrecovery', 'anorexia', 'anorexic', 'orthorexia', 'bulimia', 'bulimic', 'bingeeatingdisorder'];;
158586;1,34024E+34;https://twitter.com/ImayBeAnAddic/status/1340236377921904641;1;Alright so new to #EDtwt but not new to #Ed  ~16  {almost 17}  ~Cw: ?? Somewhere in the 50’s ~Ugw: 45kg  ~#meansp0 is fine  ~a buddy might be cool ~she/her with a terrible fucking pixie ~Honestly I just wanna be fragile #ana #anorexia #edtings #EdTwitter #anorexic  (Not my pic) https://t.co/fUIEh5TYv7;0;0;1;0;1;1;1;0;0;1;['EDtwt', 'Ed', 'meansp0', 'ana', 'anorexia', 'edtings', 'EdTwitter', 'anorexic'];;
159095;1,34033E+33;https://twitter.com/IEdtwt/status/1340331523807952896;1;⋆ ˚｡⋆୨୧˚some of my favorite thinspo for today˚୨୧⋆｡˚ ⋆ #thinsp0 #edtwt #sweetspo #anorexic #proanatwt #ed https://t.co/5yy6Bzs0JV;0;0;1;0;1;1;0;0;0;0;['thinsp0', 'edtwt', 'sweetspo', 'anorexic', 'proanatwt', 'ed'];;
159310;1,34036E+34;https://twitter.com/starvasaurusrex/status/1340356634175008769;1;Also just realized my bmi is under 20 again, barely but still #anorexia #anorexic #anorexie #edtwt;0;0;1;0;1;1;0;0;0;2;['anorexia', 'anorexic', 'anorexie', 'edtwt'];;
159318;1,34036E+34;https://twitter.com/15x4Munich/status/1340357506628018176;1;Join Frea Mehta to learn about the important solutions to our urgent food security problem in the world https://t.co/ladxzYaOdP #15x4talks #15x4munich #biophysics #vegan #climate #food #innovation #networking #meat #bbq #foodie #steak #beef  #foodphotography #barbecue #dinner https://t.co/Aj2vAIg8T3;0;1;0;0;0;0;0;1;0;0;['15x4talks', '15x4munich', 'biophysics', 'vegan', 'climate', 'food', 'innovation', 'networking', 'meat', 'bbq', 'foodie', 'steak', 'beef', 'foodphotography', 'barbecue', 'dinner'];;
159358;1,34036E+34;https://twitter.com/ElinMadeleineH/status/1340361562243084288;1;Title: The only eating disorder that exists as a real problem is anorexia... [The whole text is found in one of the pictures]... Date: 18.12.20, Edited: 19.12.20... #eatingdisorder #edawareness #edrecovery #anorexia #anorexic #orthorexia #bulimia #bulimic #bingeeatingdisorder https://t.co/xOPQTuNCA4;0;0;1;0;1;0;0;0;0;0;['eatingdisorder', 'edawareness', 'edrecovery', 'anorexia', 'anorexic', 'orthorexia', 'bulimia', 'bulimic', 'bingeeatingdisorder'];;
160017;1,34045E+34;https://twitter.com/Ah_In_Lee662/status/1340449543872196609;1;I am going to regret today.  Double down for the rest of the year #binge #edtwr #anorexia #Diet;0;0;1;0;1;0;0;0;0;1;['binge', 'edtwr', 'anorexia', 'Diet'];;
160049;1,34045E+34;https://twitter.com/froggieneko/status/1340454249575174144;1;looking for someone who is into meanspo and can shame me and bully me! dm me. #proanacoach #proana #EDtwt #edtwt #anorexic #fatspo #thinspo #sweetspo;0;0;1;0;1;1;0;0;0;0;['proanacoach', 'proana', 'EDtwt', 'edtwt', 'anorexic', 'fatspo', 'thinspo', 'sweetspo'];;
160071;1,34046E+34;https://twitter.com/starvasaurusrex/status/1340457567936536577;1;Stressed af about dinner because i haven't ate today and don't want to change that #anorexie #anorexia #anorexic #edtwt;0;0;1;0;1;1;0;0;0;1;['anorexie', 'anorexia', 'anorexic', 'edtwt'];;
161026;1,34067E+34;https://twitter.com/Go_Ventricular/status/1340673440634843141;1;https://t.co/Td8MGszrmL In 1983, psychologist Christopher Gillberg posed a provocative question to the readers of the British Journal of Psychiatry: Could autism and anorexia nervosa share underlying causes?;0;0;1;0;0;0;0;1;1;0;[];;
161117;1,34069E+34;https://twitter.com/YvesandGucci/status/1340687685321670657;1;It's my birthday. And we have another lockdown... I feel so s**t. Live alone. Can someone cheer me up please? #MentalHealthAwareness #anorexiarecovery #anorexia #anorexicbeauty #depression #depressed #SuicidePrevention;0;0;1;0;1;1;0;0;0;1;['MentalHealthAwareness', 'anorexiarecovery', 'anorexia', 'anorexicbeauty', 'depression', 'depressed', 'SuicidePrevention'];;
161453;1,34073E+34;https://twitter.com/ethrealmoonbaby/status/1340728211861213184;1;i may be skinny but my ass is phat ! 😇 #ricecaketwt #edtwt #proana #anorexic #anatwt;0;0;1;0;1;1;0;0;0;2;['ricecaketwt', 'edtwt', 'proana', 'anorexic', 'anatwt'];;
161531;1,34074E+34;https://twitter.com/aedweb/status/1340737820843933697;1;#BingeEatingDisorder in Children and Adolescents - ⁦@FEAST_ED⁩  https://t.co/Ij6UJP9JbM;0;0;1;0;0;0;0;1;1;0;['BingeEatingDisorder'];;
163163;1,34094E+34;https://twitter.com/Joe_Donut/status/1340944260741390337;1;"HUNGER PAIN  ------- &gt;&gt;  Oh Gawd !   HUNGER PAIN ...  HUNGER PAIN   ------- &gt;&gt;   PLEASE HELP ME !   I GOT THE HUNGER PAIN   THE PAIN HIT ME .... THE PAIN   THE PAIN  THE PAIN !  RUN TO THE CHAT BOX Let's Chat Button  #thinspo   #anorexic    #bulimia  https://t.co/b43j9SGPgO";0;0;1;0;1;1;0;0;0;1;['thinspo', 'anorexic', 'bulimia'];;
163186;1,34095E+34;https://twitter.com/possyonthesofa/status/1340945909626986496;1;why the fuck when i eat under the amount ur supposed too i end up gaining so much. i was 51 kgs yesterday now i am 53 does anyone have tips #edtwt #purge #ed #anorexic;0;0;1;0;1;1;0;0;0;1;['edtwt', 'purge', 'ed', 'anorexic'];;
164643;1,34106E+34;https://twitter.com/davinalytle/status/1341056548987027457;1;Are you worried about only having food as your companion over the holidays? Check out the podcast I did with Matt from @BeyondYourPast #BingeEating #NeedISayMore #KeepTalkingMH https://t.co/r5pTEekjrx;0;0;1;0;0;0;0;1;0;0;['BingeEating', 'NeedISayMore', 'KeepTalkingMH'];;
164686;1,34106E+33;https://twitter.com/thatfatbitvh/status/1341058954286292994;1;just some daily fatspo #EDtwt #proana #promia #anorexic #thinspo #bonespo #starving #fasting https://t.co/43T90TB1U0;0;0;1;0;1;1;0;0;0;0;['EDtwt', 'proana', 'promia', 'anorexic', 'thinspo', 'bonespo', 'starving', 'fasting'];;
164735;1,34106E+34;https://twitter.com/FreddyKayne/status/1341061809084706821;1;"Hey everyone Im a blog writer , and Today I Created This Post On “Binge Eating Disorder Treatment."" Thanks for reading ! #bingeeat #binge #eating #summary #eatinggood #BED #bingeeating #hungry #alwayshungry https://t.co/D5j0jKpE6w";0;0;1;0;0;0;0;1;0;0;['bingeeat', 'binge', 'eating', 'summary', 'eatinggood', 'BED', 'bingeeating', 'hungry', 'alwayshungry'];;
165173;1,34109E+34;https://twitter.com/jujubeetlejuice/status/1341089604598939651;1;As an ex-anorexic I’m not ashamed to say I badly want all the food and alcohol at the moment #Christmas2020 #EDrecovered #recoveredchristmas #ex_anorexic;0;0;1;0;1;0;0;0;0;0;['Christmas2020', 'EDrecovered', 'recoveredchristmas', 'ex_anorexic'];;
165629;1,34112E+34;https://twitter.com/pippinago/status/1341118489977888768;1;#eugeniacooney flaunting her extremely #anorexic body is absolutely disgusting and she is the worst kind of rolemodel for kids. 🤢🤮🤮🤮;0;0;1;0;1;0;1;0;0;1;['eugeniacooney', 'anorexic'];;
165785;1,34113E+34;https://twitter.com/Maddie27358640/status/1341131091009302535;1;"more thinspo for you angels &lt;3 #thinspo #thinsp0 #meanspo #meansp0 #proana #EDtwt #anorexic #ed #sweetspo https://t.co/f64jzX1TMe";0;0;1;0;1;1;0;0;0;0;['thinspo', 'thinsp0', 'meanspo', 'meansp0', 'proana', 'EDtwt', 'anorexic', 'ed', 'sweetspo'];;
166022;1,34115E+33;https://twitter.com/Joe_Donut/status/1341147544634667016;1;#thinspo   #ana   #Skinny   #mia   #thinspos   #anorexia    #anorexic    #anorexicgirl    #eatingdisorderawareness   in the middle of the day - when the hunger pains come #   New Postings ...  New Suggestions ...   New Photos  ...  USE THE CHAT BOX  https://t.co/b43j9SGPgO;0;0;1;0;0;1;1;0;0;0;['thinspo', 'ana', 'Skinny', 'mia', 'thinspos', 'anorexia', 'anorexic', 'anorexicgirl', 'eatingdisorderawareness'];;
166083;1,34115E+34;https://twitter.com/Becca_Kirkland/status/1341151368447451138;1;Monday anxiety over tomorrow’s lunch - Anorexia reality. Most people look forward to food..with an ED (although you still like the taste)..fear is more powerful. I’m just lucky to have a support worker distracting me with conversation whilst I build some kind of dietary normality;0;0;1;0;1;0;0;0;0;1;[];2001;
166802;1,3412E+34;https://twitter.com/xueerkgs/status/1341198483399864324;1;have i been researching the diagnostic criteria for anorexia nervosa for the past half hour ??? pshaw https://t.co/GrYpgqNT9R;0;0;1;0;1;0;0;0;0;0;[];;
167602;1,34129E+34;https://twitter.com/_lol_Im_dead/status/1341287673051426816;1;Low-key think I'm developing an eating disorder. Lol #depressed #anorexic #fml #imfat;0;0;1;0;1;1;0;0;0;0;['depressed', 'anorexic', 'fml', 'imfat'];;
168308;1,34138E+34;https://twitter.com/ClaireFitMind/status/1341378334161309703;1;YOU: I really want to work on quitting my binge eating, it's ruining my life. But I'll just lose a bit of weight before I start ME: ummmmm...that's really not a good idea #bingeeatingrecovery;0;0;1;0;1;0;0;0;0;1;['bingeeatingrecovery'];;
168346;1,34138E+34;https://twitter.com/Promisez11/status/1341381630552731649;1;ED LOGIC  - I’m hungry I’m going to starve  - I’m full I’m going to eat  - I feel enormous I’m going to binge now - I can tell I’ve lost weight I’m never eating again - gum has 5 calories no - ice cream has a million calories I’m going to eat 7 whole pints;0;0;1;0;1;0;0;0;0;0;[];;
168347;1,34138E+33;https://twitter.com/glossyjins/status/1341381798429863936;1;tw // eating disorder  i’m just trying to lose a few pounds so i’m trying to eat less. But now i constantly get the remark that i’m anorexic from my brother. Even though i’m clearly not. And he literally laughing about my acne and my weight and i’m so fcking done with this;0;0;1;0;1;0;0;0;0;1;[];;
168348;1,34138E+34;https://twitter.com/LauraCKilmartin/status/1341381963874250755;1;2 years ago today I called 3 friends and said, I know its the last Saturday before Christmas and Xmas eve is in 2 days, but please go to my house, clean, make food and greet 40 people you don’t know while I’m at my mom’s funeral. They said no problem. #friendship #rideordie https://t.co/FikPP2lEPS;0;0;0;0;0;0;0;0;0;0;['friendship', 'rideordie'];;
168349;1,34138E+34;https://twitter.com/xanaxnmonster/status/1341381969192640514;1;@kaycaIs im the worst anorexic because i was kidding (huh guess i really am faking);0;0;1;0;1;0;0;0;0;0;[];;
168352;1,34138E+34;https://twitter.com/fitmeek_/status/1341382379210989569;1;@lovee_ri You can do it! Up your protein intake that was my problem. Also weigh your food on a scale and drink at least 2.5-3 liters of water. I also cut out fruit all sugars intake matters.;0;0;1;0;1;1;0;0;0;2;[];;
168354;1,34138E+34;https://twitter.com/catboygutz/status/1341382526393204736;1;@kaycaIs i am the worst anorexic because i was a little bit too trusting you what;0;0;1;0;1;0;0;0;0;0;[];;
168370;1,34138E+33;https://twitter.com/spookxbillie/status/1341383691243819008;1;you really do have to be the best anorexic to say no to mamma's chicken https://t.co/kWEWR8oEj1;0;0;1;0;1;1;0;0;0;0;[];;
168381;1,34138E+33;https://twitter.com/cuntorexia/status/1341384559154393088;1;being hypersexual and anorexic is a struggle because you're like showing urself naked to everyone but also hate your whole body yk;0;0;1;0;1;0;0;0;0;1;[];;
168387;1,34138E+34;https://twitter.com/edventstw/status/1341384880312242177;1;My stomach is in so much pain from eating so much yesterday. Literally feels like I have taken a packet of lax but I haven’t yet. I feel like I need to throw up too💀 don’t binge on beans on toast guys;0;0;1;0;1;0;0;0;0;1;[];;
168461;1,34139E+34;https://twitter.com/edjellies/status/1341394064856539138;1;"i've been eating kinda 'normally' recently bc i'm at home &amp; very depressed &amp; i don't wanna binge. i always count what i've had at the end of the day &amp; it's under my tdee but i still feel so gross";0;0;1;0;1;0;0;0;0;1;[];;
168465;1,34139E+34;https://twitter.com/TejasKadaskar/status/1341394571692007428;1;I think people should really stop focussing on reducing body fat and instead focus on a lifestyle which gives them a mental clarity,lot of energy,jolly mood,free from binge eating anxieties and guilt,good metabolic health.All these can be achieved by avoiding Sugar(Carbohydrates);0;0;1;0;0;0;0;1;0;0;[];;
168472;1,3414E+34;https://twitter.com/LUVRLBS/status/1341395095489306629;1;food triggers ➯ scientific insight into your cravings, over eating, and binge eating disorder (a thread!!)  ₊˚.༄ https://t.co/G22m58IyXn;0;0;1;0;1;0;0;1;0;0;[];;
168473;1,3414E+34;https://twitter.com/LUVRLBS/status/1341395104368627720;1;1: binge eating is similar to substance abuse in the sense that both are heavily addictive and happen when chemical reactions take over the brain. there are two food hormones: ghrelin and leptin. grehlin makes you hungry and leptin makes you full. remember this for later! https://t.co/HCz8eCYjfB;0;0;1;0;1;0;0;1;0;0;[];;
168474;1,3414E+33;https://twitter.com/LUVRLBS/status/1341395109137530888;1;2: ur ghrelin hormones rise when ur body thinks you need food, + ur leptin hormones rise when you’ve had enough food and feel satisfied. frequent binge eating is most likely due to these hormones not working properly, + so you never feel full at the proper time. https://t.co/DERsSkbmHd;0;0;1;0;1;0;0;1;0;0;[];;
168476;1,3414E+34;https://twitter.com/LUVRLBS/status/1341395119153569796;1;5: binge eating is not just cognitive, but it is also emotional. B.E.D is often a result of unmanaged anxiety, depression, or a trauma response. there are scientific studies that prove the correlation between low self esteem and frequent over-eating to manage those emotions. https://t.co/5PfJfyKppd;0;0;1;0;1;0;0;1;0;0;[];;
168477;1,3414E+34;https://twitter.com/LUVRLBS/status/1341395136832483328;1;10: for those who strictly have a hormone imbalance, there is medication that can be used to make you feel more full. but for most of us, binge eating is primarily emotional, which means the only real way to tackle BED is to confront your own self. https://t.co/7asDoWXNWU;0;0;1;0;1;0;0;1;0;0;[];;
168478;1,3414E+34;https://twitter.com/LUVRLBS/status/1341395157984436224;1;like reactively eating due to unresolved emotions. cont’d: figuring out your triggers boosts the likelyhood of preventing a binge! taking the time to go over times in the past where you went on a huge binge and figuring out what triggered you can help you identify it when it https://t.co/NAllKWfQCk;0;0;1;0;1;0;0;1;0;0;[];;
168485;1,3414E+33;https://twitter.com/skinnylemon14/status/1341395418933030913;1;So i woke up today without an urge to binge, anyways thought I would share what I’m eating/ have eaten today  •1/4th can of baked beans (82cal) •Soup (189cal)  •small bread roll w/ butter (173cal)  •Grapes (52 cal) My advent calendar (20cal) Total: 516 calories;0;0;1;0;1;1;0;0;0;0;[];;
168487;1,3414E+34;https://twitter.com/MSamtastic/status/1341395496628154368;1;Be Lions not Sheep! Like Dana said don't let these people tell you how to live your lives. Whether you like him or not his fighters and staff all continued to put food on their families tables. True leadership;0;0;0;0;0;0;0;0;0;0;[];;
168496;1,3414E+34;https://twitter.com/OGBIGBOY187/status/1341396187123990533;1;women are naturally catty and we dont have time for the extras when we just tryna eat;0;0;1;0;0;0;0;0;0;0;[];;
168498;1,3414E+33;https://twitter.com/hyunjinspo/status/1341396359400833032;1;anyway. Y’all . My fucking anorexia “tolerance break” worked ??? I am now steadily 119 (FINALLY UNDER 120) **AND** I’ve been eating really badly for the past couple days .....;0;0;1;0;1;1;0;0;0;1;[];;
168499;1,3414E+34;https://twitter.com/jehoiakim101/status/1341396527860883462;1;Some of u dn’t even knw wat u want in a lady. If she leaves small food in d plate U will come here shouting she wasted ur money U see person wey fit finish d food even crack bone join Na anoda problem If u are on a date to take note of her eating etiquette u never ready;0;0;0;0;0;0;0;0;0;1;[];;
168502;1,3414E+34;https://twitter.com/soundslikefoos/status/1341396733859905537;1;Intermittent fasting is anorexia for quitters.;0;0;1;0;0;0;1;0;0;0;[];;
168503;1,3414E+34;https://twitter.com/CliveWismayer/status/1341397156981321728;1;That’s awesome. Saw on Michael Palin’s prog. the other night that providing free food is a thing in the Sikh faith. I still think the state, which caused the problem, should also alleviate it, but three cheers for these good people.;0;0;0;0;0;0;0;0;0;2;[];;
168512;1,3414E+34;https://twitter.com/FideiOg/status/1341397902627893253;1;You deserve much more Nick... but I understand we are all in a different position.. they are using as leverage to pass this bullshit.. but at the same time I am not against your $600.. in fact I think you should get 900,000,000,000/325 Mil people = $2,769,230..  see the problem?;0;0;0;0;0;0;0;0;0;1;[];;
168515;1,3414E+34;https://twitter.com/NgSmokey/status/1341398149454311424;1;@BStxticZ @Txnsionz There’s skinny and then there’s full blown anorexic 😭 I bet you havnt finished a full meal in 3 years, I have a fast metabolism your mum just gives you cheese on toast for breakfast lunch and dinner;0;0;1;0;0;0;1;0;0;1;[];;
168516;1,3414E+34;https://twitter.com/becauseImRos/status/1341398287652429827;1;I got a serious problem 😭 I cannot eat around ppl that slob or make noises when they eat or have food around their mouth 🙃 I will throw up;0;0;1;0;0;0;0;0;0;1;[];;
168517;1,3414E+34;https://twitter.com/BayuSogara/status/1341398443512778755;1;WITH MONEY you can buy a house but not a home you can buy a clock but not time you can buy a bed but not sleep you can buy a food but not good health you can buy a insurance but not a safety and tihs is the problem that we all have  they are things  that you can't buy;0;0;0;0;0;0;0;0;0;0;[];;
168518;1,3414E+33;https://twitter.com/BPMbadassmama/status/1341398537091878915;1;An Instagram influencer who shared her struggle online has tragically lost her battle with anorexia. https://t.co/P1GCNVcXl0;0;0;1;0;0;0;0;0;0;0;[];;
168520;1,3414E+34;https://twitter.com/sadyoonii/status/1341398576178577416;1;@RALPHLAURENSLUT just confused on how it would work, like for anorexia they'd focus on helping you eat more and get into a healthy mind space, for bed the opposite, for bulimia they'd help you stop purging so like what would they do for people like me cuz if u make me eat more ill just binge-;0;0;1;0;1;0;0;0;0;0;[];;
168525;1,3414E+34;https://twitter.com/Filtr8/status/1341398844907655174;1;Influencer who documented her anorexia battle on social media dies aged 24 #marketing #contentmarketing #inboundmarketing #blog #mktg #socialmedia #socialmediamarketing #smm #growthhacking #website https://t.co/FkQHREp6zv;0;0;1;0;0;0;0;0;0;0;['marketing', 'contentmarketing', 'inboundmarketing', 'blog', 'mktg', 'socialmedia', 'socialmediamarketing', 'smm', 'growthhacking', 'website'];;
168531;1,3414E+34;https://twitter.com/heIIcvt/status/1341399574544588800;1;bringing two days (abt to be three) in a row 😛 good job rika ur really the best anorexic;0;0;1;0;1;1;0;0;0;2;[];;
168533;1,3414E+32;https://twitter.com/milkcalories/status/1341399631327059974;1;I’m the worst anorexic because my large high calorie coffee is a ‘safe food’;0;0;1;0;1;1;0;0;0;1;[];;
168535;1,3414E+34;https://twitter.com/GennyVert/status/1341400025486815236;1;@kaycaIs “I’m the worst anorexic because I’m gonna the way they are gonna it...” 😐😑😐;0;0;1;0;1;1;0;0;0;1;[];;
168540;1,3414E+33;https://twitter.com/teixeirahambro/status/1341400788724314113;1;I m glad to hear this. I must say the supermarkets had their shelves full of vegies and other food.;0;0;0;0;0;0;0;0;0;2;[];;
168549;1,3414E+34;https://twitter.com/Hipcatprintery/status/1341401761567936513;1;@tanya_plibersek Looking forward to that day when I don’t have $2 left over from Austudy and can afford fucking food let alone presents for my kids... as to the wrapping that’s a first world problem and beneath contempt. Stick a luxury tax on it if it’s not recycled and recyclable.;0;0;0;0;0;0;0;0;0;0;[];;
168552;1,3414E+33;https://twitter.com/livdorothy/status/1341402040560472078;1;Coworker: wow you look like you’re losing weight!!! Me, a recovering anorexic: 👁👄👁;0;0;1;0;1;0;0;0;0;1;[];;
168560;1,3414E+34;https://twitter.com/anabodyska/status/1341403465357115396;1;me: no mom I’m fine do u srs think I wanna look unhealthy and like those anorexic people!?!? also my camera roll: #EDtwt #EdTwitter #proanatwt #proana https://t.co/KsRANekLc5;0;0;1;0;1;1;0;0;0;1;['EDtwt', 'EdTwitter', 'proanatwt', 'proana'];;
168587;1,34141E+34;https://twitter.com/almondlatteee/status/1341406046032699408;1;thanks phone for reminding me of my anorexic meals https://t.co/LmXLUsBbKL;0;0;1;0;1;0;0;0;0;0;[];;
168589;1,34141E+34;https://twitter.com/al1babyyy/status/1341406306515775489;1;days aren’t getting any better and im the worst anorexic https://t.co/6zL6Bpz4xg;0;0;1;0;1;1;0;0;0;1;[];;
168596;1,34141E+33;https://twitter.com/faeriespo/status/1341407249357565952;1;"i’m the worst anorexia because i’m not a fat:?!2&amp;282$2";0;0;1;0;1;1;0;0;0;1;[];;
168611;1,34141E+34;https://twitter.com/nanceol333/status/1341408519099211779;1;vent:  why do i keep binge eating bruh i binge ate 7 times in row 😀 5k calories everytime bruh i will just kms fr this time i am in so much pain;0;0;1;0;1;0;0;0;0;1;[];;
168618;1,34141E+34;https://twitter.com/mfamdirtyyybird/status/1341409190976376839;1;At this point I’m tired of hearing about buffing guns. How bout instead of buffing we just all use them and then boom problem solved equal fights. There will always be a better gun just get good with it. Just a food for thought.;0;0;0;0;0;0;0;0;0;0;[];;
168620;1,34141E+34;https://twitter.com/Hollypops3109/status/1341409371142692866;1;I would have thought by now the majority of people would have realised what is going on ,and at least that a mask would not keep a cold out never mind a deadly virus so why wear one just to be humiliated .;0;0;0;0;0;0;0;0;0;0;[];;
168667;1,34141E+34;https://twitter.com/texhewson/status/1341413275624456192;1;Sad reminder that anorexia is still with us and causing such harm;0;0;1;0;0;0;0;0;0;1;[];;
168686;1,34142E+33;https://twitter.com/JoshuaCPowers/status/1341415078910976006;1;We have the resources to make sure less people go hungry in our community...we just need the will to make it so👇👇👇;0;0;0;0;0;0;0;0;0;0;[];;
168691;1,34142E+34;https://twitter.com/ethereal_ed/status/1341415570869141505;1;I’m the worst anorexic because I don’t think.;0;0;1;0;1;0;0;0;0;1;[];;
168697;1,34142E+34;https://twitter.com/DeannaHarder/status/1341415814948274179;1;Just had a client finish the 75 Hard. She is exhausted, finding herself binge eating every night and looks exactly the same as she did 75 days ago. I was just over here waiting for her to have the #fullexperience;0;0;0;0;0;0;0;0;0;0;['fullexperience'];;
168700;1,34142E+33;https://twitter.com/0kcalsftw/status/1341415893641940992;1;im so fucking nauseous rn cuz all i’ve had today is diet coke,,,,,, am i a bad anorexic if i end my fast early for some fuckin salad;0;0;1;0;1;1;0;0;0;1;[];;
168702;1,34142E+34;https://twitter.com/bertramkcals/status/1341416073514643456;1;im the worst anorexic because of anxiety 0_0;0;0;1;0;1;1;0;0;0;1;[];2001;
168705;1,34142E+33;https://twitter.com/BossRozayyyy/status/1341416533688537089;1;I really have a problem... when ever I go outta town I spend $50 on Caribbean food. I can find a trini spot it’s over I’m blowing the bank..;0;0;0;0;0;0;0;0;0;0;[];;
168716;1,34142E+34;https://twitter.com/i_hate_me2/status/1341417238985912321;1;"my mom just talked about the legs of my anorexic neighbor and she really said ""next to her legs yours look like ""wobbly legs"" (idk whether one can translate it that way but she used a word to describe a really fat wobbly leg) now I want to make me look like a skeleton next to her";0;0;1;0;1;1;0;0;0;1;[];;
168717;1,34142E+34;https://twitter.com/Goedgewonding/status/1341417240298725381;1;A Zimbabwean problem could only be saved if #ZanupfMustGo Government steps aside.This is no just a regime change agenda there's a NECESSITY to do so. Whichever means to remove #ZanupfMustGo from power, the problem will become more complex than now.;0;1;0;0;0;0;0;0;0;0;['ZanupfMustGo', 'ZanupfMustGo'];;
168718;1,34142E+33;https://twitter.com/RibsOfSatyrn/status/1341417549393747968;1;me trying to explain to my nanny that there’s other eating disorders besides anorexia and bulimia https://t.co/ZPYkzkQB2d;0;0;1;0;1;0;0;0;0;0;[];;
168723;1,34142E+33;https://twitter.com/prozacdiet/status/1341418206616018944;1;i’m the worst anorexic because i’m  a joke - fair;0;0;1;0;1;0;0;0;0;1;[];;
168729;1,34142E+34;https://twitter.com/RIEMAKCAL/status/1341418651237412866;1;is anorexia basically schizophrenia???;0;0;1;0;1;0;0;0;0;1;[];;
168730;1,34142E+33;https://twitter.com/musiclovergiuls/status/1341418750604677120;1;my eating problem manifests itself in many ways but recently the only food I can eat for breakfast or lunch when I’m by myself is ✨cheese and crackers✨;0;0;1;0;1;0;0;0;0;0;[];;
168732;1,34142E+33;https://twitter.com/j4sp3r_k/status/1341418964723884036;1;First off, i am so sorry, you are so valid. You didn't ask about my cal intake and i told you anyway, that's completely my fault and i'm sorry. I am not an edtiktok person, i'm not some1 who will invalidate others. That tweet was a result of me not thinking about my actions-;0;0;1;0;1;0;0;0;0;1;[];;
168739;1,34142E+34;https://twitter.com/imdisorderedlol/status/1341419776552423427;1;honeslty if i go to this eating disorder person on jan 6 and they diagnose me with ednos i’m going to kms, no invalidation but i would rather be anorexic or bulimic than ednos;0;0;1;0;1;1;0;0;0;1;[];;
168755;1,34142E+33;https://twitter.com/PepperH8sCalz/status/1341421314230394880;1;I’m the laziest anorexic you will prob meet in ur life #pr0ana #proana #proanatwt;0;0;1;0;1;1;0;0;0;0;['pr0ana', 'proana', 'proanatwt'];;
168756;1,34142E+34;https://twitter.com/rottingkomaeda/status/1341421322279264264;1;i developed anorexia a few years ago, before i even knew what edtwt was lol.;0;0;1;0;1;1;0;0;0;0;[];;
168760;1,34142E+34;https://twitter.com/winteryfairy/status/1341421813151248387;1;"this is literally the best thread i’ve ever seen on binge eating and how to combat it!!! highly recommend reading it if this is smtg u struggle w, like me &lt;3";0;0;1;0;1;0;0;0;0;2;[];;
168797;1,34142E+34;https://twitter.com/KickBackAnChill/status/1341424752204902405;1;I’m either binge eating or not eating at all for hours at a time. No balance at all.;0;0;1;0;0;0;0;0;0;0;[];;
168801;1,34143E+33;https://twitter.com/_spookymama_/status/1341425374127742977;1;"⚠️TW,ED⚠️ I am not anorexic, I am not bulimic. I breastfeed &amp; I am built petite. Despite all the things people say that make me want to crawl out of my skin, I choose to love myself anyway. My body deserves to be loved especially after all the shit &amp; hate I've put it through.";0;0;1;0;0;0;0;0;0;1;[];;
168814;1,34143E+34;https://twitter.com/BioGreen360_/status/1341426530937921539;1;30 to 40% of food in the U.S. is wasted each year. Learn more about the problem of food waste in this video: https://t.co/e2ZLvsAS9v #FoodWaste;0;0;0;0;0;0;0;1;0;0;['FoodWaste'];;
168816;1,34143E+34;https://twitter.com/StandardKenya/status/1341426774631010307;1;An anorexic woman whose painfully thin images led to her having 120,000 followers on Instagram has died, aged just 24. https://t.co/L3LvQzhS9J;0;0;1;0;0;0;0;0;0;0;[];;
168820;1,34143E+34;https://twitter.com/kenswafe/status/1341427337624207361;1;So this is the area we've parked all the lorries in, 1500+ drivers wandering around looking for food and facilities in an area with some of the highest rates of infection. France have created a problem here #Dover https://t.co/Ln6HXK3xPD;0;0;0;0;0;0;0;0;0;0;['Dover'];;
168839;1,34143E+33;https://twitter.com/aramtiaz/status/1341428989567655939;1;My head hurst so much. I am literally disabled by this pain. 😭 Headaches on top of EUPD, psychotic depression, anorexia... someone give me a new brain.;0;0;1;0;1;0;0;0;0;1;[];;
168855;1,34143E+34;https://twitter.com/sacre___/status/1341430484300140551;1;i broke my fast on gummy vitamins i’m the worst anorexic ever hahahahahaha;0;0;1;0;1;0;0;0;0;1;[];;
168856;1,34143E+32;https://twitter.com/antonel03467926/status/1341430524515069955;1;"my anorexia leaving my body when someone tells me: ""just eat it's not that hard""";0;0;1;0;1;0;0;0;0;1;[];;
168860;1,34143E+33;https://twitter.com/rllychi/status/1341430857479974913;1;i may be anorexic but at least i know what a actual rice cake is https://t.co/IQw5oRRl0Y;0;0;1;0;1;0;0;0;0;1;[];;
