;id_row;id;id_tweet;url_tweet;text_orig;ED_Patient;ProED;informative;scientific;hashtags;falcon2_responses;entities_instances_wikidata;entities_labels_wikidata;entities_instances_wikidata_cleaned;entities_labels_wikidata_cleaned;spacy_entities_ids;spacy_entities_urls;spacy_entities_labels
1517;1517;1,33E+34;https://twitter.com/SEEDLancashire/status/1326548732792336386;2;For the next few weeks we will be sharing these truths with the aim of providing some additional education on eating disorders. Join us next Wednesday as we discuss another truth about eating disorders. #eatingdisroderrecovery #eatingdisorderawareness;0;0;1;0;['eatingdisroderrecovery', 'eatingdisorderawareness'];"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 3.2 Final//EN"">
<title>500 Internal Server Error</title>
<h1>Internal Server Error</h1>
<p>The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application.</p>
";['No entity'];['No entity'];[];[];[23387, 7949, 4503831, 8434, 12136, 7949, 373822];['https://www.wikidata.org/wiki/Q23387', 'https://www.wikidata.org/wiki/Q7949', 'https://www.wikidata.org/wiki/Q4503831', 'https://www.wikidata.org/wiki/Q8434', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q7949', 'https://www.wikidata.org/wiki/Q373822'];['week', 'truth', 'goal', 'education', 'disease', 'truth', 'eating disorder']
1518;1518;1,33E+34;https://twitter.com/switchbuggy/status/1326557153260343297;2;TW // eating disorders and recovery Best part abt working towards recovery and not binging every friday night is being able to take a healthy shit every morning. It seriously makes me so proud of myself lol.;1;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q865>"",""Tw //""],[""<http://www.wikidata.org/entity/Q12136>"",""disorders""],[""<http://www.wikidata.org/entity/Q9816>"",""Recovery best""],[""<http://www.wikidata.org/entity/Q67134>"",""abt""],[""<http://www.wikidata.org/entity/Q260732>"",""working""],[""<http://www.wikidata.org/entity/Q2135807>"",""Recovery""],[""<http://www.wikidata.org/entity/Q3042566>"",""Healthy shit every morning it seriously""],[""<http://www.wikidata.org/entity/Q3924362>"",""Proud""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P571>"",""abt""],[""<http://www.wikidata.org/entity/P108>"",""working""],[""<http://www.wikidata.org/entity/P2154>"",""binging""],[""<http://www.wikidata.org/entity/P1056>"",""makes""],[""<http://www.wikidata.org/entity/P244>"",""lol""]]}
";['http://www.wikidata.org/entity/Q865', 'http://www.wikidata.org/entity/Q12136', 'http://www.wikidata.org/entity/Q9816', 'http://www.wikidata.org/entity/Q67134', 'http://www.wikidata.org/entity/Q260732', 'http://www.wikidata.org/entity/Q2135807', 'http://www.wikidata.org/entity/Q3042566', 'http://www.wikidata.org/entity/Q3924362'];['Tw //', 'disorders', 'Recovery best', 'abt', 'working', 'Recovery', 'Healthy shit every morning it seriously', 'Proud'];['http://www.wikidata.org/entity/Q56119332', 'http://www.wikidata.org/entity/Q12136', 'http://www.wikidata.org/entity/Q2135807'];['Tw //', 'disorders', 'Recovery'];[12136, 2135807, 7401, 2135807, 519, 11326182];['https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q7401', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q16992520', 'https://www.wikidata.org/wiki/Q519', 'https://www.wikidata.org/wiki/Q11326182'];['disease', 'recovery approach', 'part', 'recovery approach', 'shit', 'dawn']
1519;1519;1,33E+34;https://twitter.com/shahed_ebesh/status/1326582895830577152;2;eating disorder does not mean underweight and underweight does not mean eating disorder. eating disorders are a mental illness. weight recovery is not full recovery;1;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q5331275>"",""eating disorder eating disorders""],[""<http://www.wikidata.org/entity/Q376663>"",""mean""],[""<http://www.wikidata.org/entity/Q30758989>"",""underweight and underweight""],[""<http://www.wikidata.org/entity/Q12136>"",""Disorders""],[""<http://www.wikidata.org/entity/Q34026090>"",""disorders are a mental illness weight recovery""],[""<http://www.wikidata.org/entity/Q2135807>"",""Recovery""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P21>"",""mean""],[""<http://www.wikidata.org/entity/P21>"",""mean""],[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P1050>"",""disorder""],[""<http://www.wikidata.org/entity/P1050>"",""disorder""],[""<http://www.wikidata.org/entity/P1050>"",""disorder""]]}
";['http://www.wikidata.org/entity/Q5331275', 'http://www.wikidata.org/entity/Q376663', 'http://www.wikidata.org/entity/Q30758989', 'http://www.wikidata.org/entity/Q12136', 'http://www.wikidata.org/entity/Q34026090', 'http://www.wikidata.org/entity/Q2135807'];['eating disorder eating disorders', 'mean', 'underweight and underweight', 'Disorders', 'disorders are a mental illness weight recovery', 'Recovery'];['http://www.wikidata.org/entity/Q12136', 'http://www.wikidata.org/entity/Q2135807'];['Disorders', 'Recovery'];[373822, 12136, 373822, 12136, 2135807];['https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q2135807'];['eating disorder', 'disease', 'eating disorder', 'disease', 'recovery approach']
1520;1520;1,32E+34;https://twitter.com/SOCIALS70505161/status/1321313753741193217;2;People with eating disorders are 12 times more likely to be preoccupied with perceived flaws in their physical appearance than those without, according to new research.https://t.co/nngzmwsz5m https://t.co/eigo84896E;0;0;1;1;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q28314933>"",""Disorders are 12 times more likely""],[""<http://www.wikidata.org/entity/Q500304>"",""Flaws in their physical appearance than those without,""],[""<http://www.wikidata.org/entity/Q209615>"",""New researchhttps://tco/nngzmwsz5m https://tco/eigo84896e""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P1411>"",""perceived""],[""<http://www.wikidata.org/entity/P1013>"",""according""],[""<http://www.wikidata.org/entity/P172>"",""people""]]}
";['http://www.wikidata.org/entity/Q28314933', 'http://www.wikidata.org/entity/Q500304', 'http://www.wikidata.org/entity/Q209615'];['Disorders are 12 times more likely', 'Flaws in their physical appearance than those without,', 'New researchhttps://tco/nngzmwsz5m https://tco/eigo84896e'];[];[];[373822, 11471, 2062519, 42240];['https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q11471', 'https://www.wikidata.org/wiki/Q2062519', 'https://www.wikidata.org/wiki/Q780294', 'https://www.wikidata.org/wiki/Q42240'];['eating disorder', 'time', 'Flaw', 'research']
1521;1521;1,32E+34;https://twitter.com/medicaldialogs/status/1321328660826128387;2;Study links eating disorders with body dysmorphia #eatingandweightdisorders #bodydysmorphia #eatingdisorders #anxiety https://t.co/ZXGyAqaRnv;0;0;1;1;['eatingandweightdisorders', 'bodydysmorphia', 'eatingdisorders', 'anxiety'];"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 3.2 Final//EN"">
<title>500 Internal Server Error</title>
<h1>Internal Server Error</h1>
<p>The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application.</p>
";['No entity'];['No entity'];[];[];[102014, 12136, 48422, 154430];['https://www.wikidata.org/wiki/Q102014', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q48422', 'https://www.wikidata.org/wiki/Q154430', 'https://www.wikidata.org/wiki/Q846'];['hyperlink', 'disease', 'cadaver', 'anxiety']
1522;1522;1,33E+34;https://twitter.com/RosewoodCenters/status/1326589309441470470;2;The Connection Between Anxiety and Eating Disorders: https://t.co/QM2sNcrhJQ #anxiety #edrecovery #eatingdisorder #anorexiarecovery#bulimiarecovery #diabulimia https://t.co/yGWtbF2D5r;0;0;1;1;['anxiety', 'edrecovery', 'eatingdisorder', 'anorexiarecovery', 'bulimiarecovery', 'diabulimia'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q31924>"",""Connection between anxiety""],[""<http://www.wikidata.org/entity/Q44484>"",""Eating disorders: https://tco/qm2sncrhjq anxiety edrecovery eatingdisorder anorexiarecoverybulimiarecovery diabulimia https://tco/ygwtbf2d5r""]],""relations_wikidata"":[]}
";['http://www.wikidata.org/entity/Q31924', 'http://www.wikidata.org/entity/Q44484'];['Connection between anxiety', 'Eating disorders: https://tco/qm2sncrhjq anxiety edrecovery eatingdisorder anorexiarecoverybulimiarecovery diabulimia https://tco/ygwtbf2d5r'];[];[];[154430, 5270210, 1838];['https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q33357', 'https://www.wikidata.org/wiki/Q154430', 'https://www.wikidata.org/wiki/Q5270210', 'https://www.wikidata.org/wiki/Q1838'];['anxiety', 'Diabulimia', 'terbium']
1523;1523;1,33E+33;https://twitter.com/seungshibari/status/1326629674097795076;2;( tw // ed , eating disorders )  something that's been helpful for me as i've started moving towards recovery is doing exercises that have no link to my old disordered patterns.  i used to use HIIT as a way to punish my body. now, i'm doing dance cardio instead 🎉;1;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q865>"",""Tw // ed""],[""<http://www.wikidata.org/entity/Q12136>"",""Disorders )""],[""<http://www.wikidata.org/entity/Q2409219>"",""That""],[""<http://www.wikidata.org/entity/Q3602514>"",""Helpful""],[""<http://www.wikidata.org/entity/Q1008582>"",""Hiit""],[""<http://www.wikidata.org/entity/Q3560878>"",""As a way""],[""<http://www.wikidata.org/entity/Q1861739>"",""Recovery""],[""<http://www.wikidata.org/entity/Q625762>"",""Exercises""],[""<http://www.wikidata.org/entity/Q660263>"",""Link to my old""],[""<http://www.wikidata.org/entity/Q7148402>"",""Patterns""],[""<http://www.wikidata.org/entity/Q492323>"",""I""],[""<http://www.wikidata.org/entity/Q774451>"",""Body now, i""],[""<http://www.wikidata.org/entity/Q2362776>"",""dance cardio instead \ud83c\udf89""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P840>"",""eating""],[""<http://www.wikidata.org/entity/P17>"",""started""],[""<http://www.wikidata.org/entity/P57>"",""moving""],[""<http://www.wikidata.org/entity/P1050>"",""disordered""],[""<http://www.wikidata.org/entity/P366>"",""use""],[""<http://www.wikidata.org/entity/P131>"",""punish""]]}
";['http://www.wikidata.org/entity/Q865', 'http://www.wikidata.org/entity/Q12136', 'http://www.wikidata.org/entity/Q2409219', 'http://www.wikidata.org/entity/Q3602514', 'http://www.wikidata.org/entity/Q1008582', 'http://www.wikidata.org/entity/Q3560878', 'http://www.wikidata.org/entity/Q1861739', 'http://www.wikidata.org/entity/Q625762', 'http://www.wikidata.org/entity/Q660263', 'http://www.wikidata.org/entity/Q7148402', 'http://www.wikidata.org/entity/Q492323', 'http://www.wikidata.org/entity/Q774451', 'http://www.wikidata.org/entity/Q2362776'];['Tw // ed', 'Disorders )', 'That', 'Helpful', 'Hiit', 'As a way', 'Recovery', 'Exercises', 'Link to my old', 'Patterns', 'I', 'Body now, i', 'dance cardio instead 🎉'];['http://www.wikidata.org/entity/Q56119332', 'http://www.wikidata.org/entity/Q2135807'];['Tw // ed', 'Recovery'];[918, 373822, 12136, 2135807, 219067, 102014, 2083958, 17641254, 48422];['https://www.wikidata.org/wiki/Q918', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q219067', 'https://www.wikidata.org/wiki/Q102014', 'https://www.wikidata.org/wiki/Q2083958', 'https://www.wikidata.org/wiki/Q17641254', 'https://www.wikidata.org/wiki/Q48422', 'https://www.wikidata.org/wiki/Q11639'];['Twitter', 'eating disorder', 'disease', 'recovery approach', 'physical exercise', 'hyperlink', 'pattern', 'Andrew John Henry Way', 'cadaver']
1524;1524;1,33E+34;https://twitter.com/ddiedalliance/status/1326945721031954432;2;recovery era ish idk i have been eating and nice to myself (still disordered but a lot healthier!) give me one of ur fear foods and i'll eat it (no meat i am vegetarian);1;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q49030>"",""Recovery era ish idk""],[""<http://www.wikidata.org/entity/Q193064>"",""I""],[""<http://www.wikidata.org/entity/Q650367>"",""Nice to myself (still""],[""<http://www.wikidata.org/entity/Q12576>"",""Lot healthier)""],[""<http://www.wikidata.org/entity/Q5699>"",""ur fear foods""],[""<http://www.wikidata.org/entity/Q3147042>"",""(no meat i am vegetarian)""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P6>"",""eating""],[""<http://www.wikidata.org/entity/P1050>"",""disordered""],[""<http://www.wikidata.org/entity/P19>"",""eat""]]}
";['http://www.wikidata.org/entity/Q49030', 'http://www.wikidata.org/entity/Q193064', 'http://www.wikidata.org/entity/Q650367', 'http://www.wikidata.org/entity/Q12576', 'http://www.wikidata.org/entity/Q5699', 'http://www.wikidata.org/entity/Q3147042'];['Recovery era ish idk', 'I', 'Nice to myself (still', 'Lot healthier)', 'ur fear foods', '(no meat i am vegetarian)'];[];[];[6428674, 6501349, 2095, 10990];['https://www.wikidata.org/wiki/Q6428674', 'https://www.wikidata.org/wiki/Q6501349', 'https://www.wikidata.org/wiki/Q2095', 'https://www.wikidata.org/wiki/Q10990'];['era', 'parking lot', 'food', 'meat']
1525;1525;1,33E+34;https://twitter.com/DrSandraBurke/status/1326950152112758784;2;We become confused, because there’s no place for being normal✨ #Addiction is simply a compulsive need, and takes many forms: substance abuse, over-thinking, exercise addiction, eating disorders, over-spending. It’s whatever you habitually do avoid being with your Self. #recovery;0;0;1;0;['Addiction', 'recovery'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q72172>"",""Addiction""],[""<http://www.wikidata.org/entity/Q6346>"",""Confused, because there\u2019s no place for being normal\u2728""],[""<http://www.wikidata.org/entity/Q1263687>"",""Simply a compulsive need,""],[""<http://www.wikidata.org/entity/Q27334480>"",""forms: substance abuse, over-thinking, exercise addiction,""],[""<http://www.wikidata.org/entity/Q377865>"",""Disorders, over-spending it\u2019s whatever you habitually""],[""<http://www.wikidata.org/entity/Q7302990>"",""self recovery""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P706>"",""takes""],[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P19>"",""confused, because there\u2019s no place for being normal\u2728""]]}
";['http://www.wikidata.org/entity/Q72172', 'http://www.wikidata.org/entity/Q6346', 'http://www.wikidata.org/entity/Q1263687', 'http://www.wikidata.org/entity/Q27334480', 'http://www.wikidata.org/entity/Q377865', 'http://www.wikidata.org/entity/Q7302990'];['Addiction', 'Confused, because there’s no place for being normal✨', 'Simply a compulsive need,', 'forms: substance abuse, over-thinking, exercise addiction,', 'Disorders, over-spending it’s whatever you habitually', 'self recovery'];['http://www.wikidata.org/entity/Q12029'];['Addiction'];[82794, 190258, 3184856, 9420, 373822, 174396];['https://www.wikidata.org/wiki/Q82794', 'https://www.wikidata.org/wiki/Q190258', 'https://www.wikidata.org/wiki/Q3184856', 'https://www.wikidata.org/wiki/Q9420', 'https://www.wikidata.org/wiki/Q1669692', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q174396'];['geographic region', 'need', 'substance abuse', 'thought', 'eating disorder', 'elf']
1526;1526;1,33E+33;https://twitter.com/HaltonWomensPl/status/1326978172886396928;2;"Listen to stories of overcoming &amp; recovery from Emmie and Nicole, both of whom have had personal experiences with eating disorders. In a world obsessed with diet culture, we provide you with the information &amp; strategies you need to have body positivity! https://t.co/Z9efs2n1LP https://t.co/wnjSDX9zYh";0;0;1;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q688240>"",""Emmie""],[""<http://www.wikidata.org/entity/Q1049357>"",""Listen to stories of overcoming &amp; recovery from""],[""<http://www.wikidata.org/entity/Q69474>"",""Nicole""],[""<http://www.wikidata.org/entity/Q7170575>"",""Personal experiences""],[""<http://www.wikidata.org/entity/Q954182>"",""Disorders in a world""],[""<http://www.wikidata.org/entity/Q157638>"",""diet culture,""],[""<http://www.wikidata.org/entity/Q150679>"",""Information &amp; strategies""],[""<http://www.wikidata.org/entity/Q739120>"",""body positivity https://tco/z9efs2n1lp https://tco/wnjsdx9zyh""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P4214>"",""obsessed""],[""<http://www.wikidata.org/entity/P131>"",""provide""],[""<http://www.wikidata.org/entity/P1477>"",""need""],[""<http://www.wikidata.org/entity/P495>"",""listen to stories of overcoming &amp; recovery from""]]}
";['http://www.wikidata.org/entity/Q688240', 'http://www.wikidata.org/entity/Q1049357', 'http://www.wikidata.org/entity/Q69474', 'http://www.wikidata.org/entity/Q7170575', 'http://www.wikidata.org/entity/Q954182', 'http://www.wikidata.org/entity/Q157638', 'http://www.wikidata.org/entity/Q150679', 'http://www.wikidata.org/entity/Q739120'];"['Emmie', 'Listen to stories of overcoming &amp; recovery from', 'Nicole', 'Personal experiences', 'Disorders in a world', 'diet culture,', 'Information &amp; strategies', 'body positivity https://tco/z9efs2n1lp https://tco/wnjsdx9zyh']";[];[];[1318295, 7170575, 373822, 16502, 11028, 31885770, 122894];['https://www.wikidata.org/wiki/Q1318295', 'https://www.wikidata.org/wiki/Q7170575', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q16502', 'https://www.wikidata.org/wiki/Q11042', 'https://www.wikidata.org/wiki/Q11028', 'https://www.wikidata.org/wiki/Q31885770', 'https://www.wikidata.org/wiki/Q122894'];['narrative', 'personal experience', 'eating disorder', 'world', 'information', 'body positivity', 'Planck constant']
1527;1527;1,33E+33;https://twitter.com/AnnaWrestler/status/1326982689551998977;2;#EatingDisorders are usually develope as a coping mechanism to deal with unexpressed #Emotions finding healthier alternatices will help your #Recovery 😉 https://t.co/6ndvWR8ysK;0;0;1;0;['EatingDisorders', 'Emotions', 'Recovery'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q1415790>"",""are usually develope""],[""<http://www.wikidata.org/entity/Q517596>"",""Mechanism""],[""<http://www.wikidata.org/entity/Q1339104>"",""Unexpressed emotions""],[""<http://www.wikidata.org/entity/Q5691359>"",""Healthier alternatices""],[""<http://www.wikidata.org/entity/Q8777>"",""Recovery \ud83d\ude09 https://tco/6ndvwr8ysk""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P3073>"",""coping""],[""<http://www.wikidata.org/entity/P570>"",""deal""],[""<http://www.wikidata.org/entity/P571>"",""finding""],[""<http://www.wikidata.org/entity/P276>"",""help""],[""<http://www.wikidata.org/entity/P279>"",""are usually develope""]]}
";['http://www.wikidata.org/entity/Q1415790', 'http://www.wikidata.org/entity/Q517596', 'http://www.wikidata.org/entity/Q1339104', 'http://www.wikidata.org/entity/Q5691359', 'http://www.wikidata.org/entity/Q8777'];['are usually develope', 'Mechanism', 'Unexpressed emotions', 'Healthier alternatices', 'Recovery 😉 https://tco/6ndvwr8ysk'];['http://www.wikidata.org/entity/Q517596'];['Mechanism'];[517596, 79782];['https://www.wikidata.org/wiki/Q517596', 'https://www.wikidata.org/wiki/Q79782'];['mechanism', 'motion']
1528;1528;1,33E+34;https://twitter.com/flwrsforkoo/status/1327106279496671232;2;tw // eating disorders like i’m obsessed with not missing school for recovery stuff but for voice, apparently i will 🤩;1;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q865>"",""Tw //""],[""<http://www.wikidata.org/entity/Q865>"",""Tw // eating disorders like i\u2019m""],[""<http://www.wikidata.org/entity/Q1002779>"",""recovery stuff but for voice, apparently i will \ud83e\udd29""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P6>"",""eating""],[""<http://www.wikidata.org/entity/P4214>"",""obsessed""],[""<http://www.wikidata.org/entity/P1446>"",""missing""],[""<http://www.wikidata.org/entity/P135>"",""school""]]}
";['http://www.wikidata.org/entity/Q865', 'http://www.wikidata.org/entity/Q865', 'http://www.wikidata.org/entity/Q1002779'];['Tw //', 'Tw // eating disorders like i’m', 'recovery stuff but for voice, apparently i will 🤩'];['http://www.wikidata.org/entity/Q56119332'];['Tw //'];[918, 12136, 3914, 2135807, 7390];['https://www.wikidata.org/wiki/Q918', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q3914', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q7390'];['Twitter', 'disease', 'school', 'recovery approach', 'human voice']
1529;1529;1,33E+34;https://twitter.com/maxthemogul/status/1327121290260516866;2;My youngest plant is a real cutie to me tho. She was gifted to me and had a bad gnat infestation and possibly a fungus issue as well. So I treated her and kept close watch.  Seeing the recovery is so fulfilling. And I know them hoe ass gnats are turning into good food for her 😈;1;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q1133549>"",""Youngest plant""],[""<http://www.wikidata.org/entity/Q764>"",""Possibly a fungus issue""],[""<http://www.wikidata.org/entity/Q375248>"",""Real cutie to me tho""],[""<http://www.wikidata.org/entity/Q3013504>"",""Bad gnat infestation""],[""<http://www.wikidata.org/entity/Q661693>"",""Good food for her \ud83d\ude08""],[""<http://www.wikidata.org/entity/Q29313>"",""close watch  seeing""],[""<http://www.wikidata.org/entity/Q27882605>"",""Fulfilling""],[""<http://www.wikidata.org/entity/Q2201>"",""ass gnats""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P1071>"",""gifted""],[""<http://www.wikidata.org/entity/P571>"",""treated""],[""<http://www.wikidata.org/entity/P1990>"",""kept""],[""<http://www.wikidata.org/entity/P840>"",""Seeing""],[""<http://www.wikidata.org/entity/P1476>"",""know""],[""<http://www.wikidata.org/entity/P856>"",""hoe""],[""<http://www.wikidata.org/entity/P2047>"",""turning""]]}
";['http://www.wikidata.org/entity/Q1133549', 'http://www.wikidata.org/entity/Q764', 'http://www.wikidata.org/entity/Q375248', 'http://www.wikidata.org/entity/Q3013504', 'http://www.wikidata.org/entity/Q661693', 'http://www.wikidata.org/entity/Q29313', 'http://www.wikidata.org/entity/Q27882605', 'http://www.wikidata.org/entity/Q2201'];['Youngest plant', 'Possibly a fungus issue', 'Real cutie to me tho', 'Bad gnat infestation', 'Good food for her 😈', 'close watch  seeing', 'Fulfilling', 'ass gnats'];[];[];[178794, 2135807, 19707, 5582564];['https://www.wikidata.org/wiki/Q756', 'https://www.wikidata.org/wiki/Q3960583', 'https://www.wikidata.org/wiki/Q1292038', 'https://www.wikidata.org/wiki/Q764', 'https://www.wikidata.org/wiki/Q178794', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q19707', 'https://www.wikidata.org/wiki/Q5582564'];['watch', 'recovery approach', 'Equus africanus asinus', 'Good Food']
1530;1530;1,33E+34;https://twitter.com/sophieraynerx/status/1327143317226868739;2;Early intervention with eating disorders results in higher rates of recovery. Waiting until someone has deteriorated in weight before they can access treatment hinders this;1;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q26827111>"",""early intervention""],[""<http://www.wikidata.org/entity/Q23918277>"",""disorders results in higher rates of recovery""],[""<http://www.wikidata.org/entity/Q636117>"",""treatment hinders""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P282>"",""Waiting""],[""<http://www.wikidata.org/entity/P161>"",""access""],[""<http://www.wikidata.org/entity/P2044>"",""weight""]]}
";['http://www.wikidata.org/entity/Q26827111', 'http://www.wikidata.org/entity/Q23918277', 'http://www.wikidata.org/entity/Q636117'];['early intervention', 'disorders results in higher rates of recovery', 'treatment hinders'];[];[];[179661, 213449, 1144560, 2135807, 11423, 179661];['https://www.wikidata.org/wiki/Q179661', 'https://www.wikidata.org/wiki/Q213449', 'https://www.wikidata.org/wiki/Q1144560', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q11423', 'https://www.wikidata.org/wiki/Q179661'];['treatment', 'eating', 'rate', 'recovery approach', 'mass', 'treatment']
1531;1531;1,33E+34;https://twitter.com/NSGives/status/1327245599645831168;2;Eating disorders are not a diet, or a cry for attention. They are complex mental illnesses, with genetic, social and environmental roots. Recovery is possible. You are not alone. #NSGives https://t.co/K6JAxM5tVG;0;0;1;0;['NSGives'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q15749572>"",""Eating disorders""],[""<http://www.wikidata.org/entity/Q2076655>"",""Diet, or a cry for attention they are complex mental illnesses, with genetic, social""],[""<http://www.wikidata.org/entity/Q852919>"",""Environmental roots recovery""],[""<http://www.wikidata.org/entity/Q6656112>"",""Possible""],[""<http://www.wikidata.org/entity/Q321788>"",""Nsgives""],[""<http://www.wikidata.org/entity/Q543948>"",""Https://tco/k6jaxm5tvg""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P155>"",""https://tco/K6JAxM5tVG""]]}
";['http://www.wikidata.org/entity/Q15749572', 'http://www.wikidata.org/entity/Q2076655', 'http://www.wikidata.org/entity/Q852919', 'http://www.wikidata.org/entity/Q6656112', 'http://www.wikidata.org/entity/Q321788', 'http://www.wikidata.org/entity/Q543948'];['Eating disorders', 'Diet, or a cry for attention they are complex mental illnesses, with genetic, social', 'Environmental roots recovery', 'Possible', 'Nsgives', 'Https://tco/k6jaxm5tvg'];['http://www.wikidata.org/entity/Q373822', 'http://www.wikidata.org/entity/Q30230067'];['Eating disorders', 'Possible'];[12136, 474191, 6501338, 12135, 1134817, 20021675, 27504892];['https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q474191', 'https://www.wikidata.org/wiki/Q152247', 'https://www.wikidata.org/wiki/Q6501338', 'https://www.wikidata.org/wiki/Q12135', 'https://www.wikidata.org/wiki/Q1134817', 'https://www.wikidata.org/wiki/Q20021675', 'https://www.wikidata.org/wiki/Q27504892'];['disease', 'diet', 'attention', 'mental disorder', 'Android rooting', 'Oh', 'Ives']
1532;1532;1,33E+34;https://twitter.com/jesskbacon/status/1327277654958108673;2;I had the pleasure of interviewing author, speaker and campaigner @HopeVirgo about her recovery and work to help support young people learn and recover from eating disorders. https://t.co/2wzaaTWYNE #eatingdisorders #DumptheScales #iweigh #curbthecount;0;0;1;0;['eatingdisorders', 'DumptheScales', 'iweigh', 'curbthecount'];"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 3.2 Final//EN"">
<title>500 Internal Server Error</title>
<h1>Internal Server Error</h1>
<p>The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application.</p>
";['No entity'];['No entity'];[];[];[203994, 2288034, 2135807, 42213, 17156455, 12136];['https://www.wikidata.org/wiki/Q203994', 'https://www.wikidata.org/wiki/Q482980', 'https://www.wikidata.org/wiki/Q570', 'https://www.wikidata.org/wiki/Q15253558', 'https://www.wikidata.org/wiki/Q2288034', 'https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q42213', 'https://www.wikidata.org/wiki/Q17156455', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q1026628'];['euphoria', 'Ope', 'recovery approach', 'work', 'young adult', 'disease']
